ProductName,Brand,Price,DiscountPrice,Quantity,Category,SubCategory,DiscountPercentage
4923,443,999.0,749.25,30.0,2,122,25.0
3295,274,526.0,319.0,500.0,5,207,39.3536
3295,274,938.0,569.0,1.0,5,207,39.339
3295,274,245.0,119.0,250.0,5,207,51.4286
4191,55,130.0,75.0,500.0,6,236,42.3077
2674,51,450.0,230.0,10.0,2,163,48.8889
2673,51,45.0,23.0,50.0,2,163,48.8889
2674,51,225.0,115.0,5.0,2,163,48.8889
5933,274,362.0,219.0,500.0,5,207,39.5028
5933,274,642.0,389.0,1.0,5,207,39.4081
5933,274,197.0,119.0,250.0,5,207,39.5939
6420,349,749.0,562.0,42.0,0,95,24.9666
6419,349,1498.0,1067.8,2.0,0,95,28.7183
2324,51,399.0,129.0,16.0,4,46,67.6692
1613,337,100.0,92.0,4.0,1,86,8.0
1613,337,25.0,25.0,200.0,1,86,0.0
4602,337,85.0,42.5,400.0,1,86,50.0
3080,274,1570.0,1129.0,1.0,5,134,28.0892
3079,274,763.0,549.0,500.0,5,134,28.0472
3080,274,402.0,289.0,250.0,5,134,28.1095
1174,119,70.0,49.0,100.0,6,36,30.0
1237,274,971.0,589.0,1.0,5,207,39.3409
1237,274,526.0,319.0,500.0,5,207,39.3536
1237,274,245.0,119.0,250.0,5,207,51.4286
4033,530,675.0,550.0,175.0,2,122,18.5185
4033,530,1350.0,937.53,2.0,2,122,30.5533
6059,551,899.0,674.25,50.0,2,120,25.0
1619,420,275.0,206.25,4.0,2,201,25.0
4166,55,88.0,64.0,500.0,6,242,27.2727
4166,55,175.0,119.0,1.0,6,242,32.0
1801,572,849.0,541.5,66.0,0,95,36.2191
4360,810,599.0,389.35,100.0,2,256,35.0
5166,537,299.0,209.3,250.0,2,291,30.0
2834,723,100.0,74.0,2.0,6,296,26.0
2834,723,50.0,39.0,1.0,6,296,22.0
3688,274,778.0,545.0,500.0,5,132,29.9486
3689,274,416.0,299.0,250.0,5,132,28.125
3687,274,1458.0,1049.0,1.0,5,132,28.0521
755,57,120.0,87.0,100.0,2,122,27.5
4172,358,149.0,99.0,250.0,10,249,33.557
5043,657,1229.0,649.0,500.0,9,147,47.1928
1525,276,149.0,109.0,150.0,1,269,26.8456
1729,463,120.0,84.0,400.0,1,333,30.0
975,306,275.0,175.0,500.0,8,273,36.3636
64,306,540.0,345.0,4.0,8,54,36.1111
64,306,270.0,188.99,2.0,8,54,30.0037
64,306,135.0,99.0,65.0,8,54,26.6667
2284,268,275.0,193.0,150.0,2,212,29.8182
2284,268,550.0,334.55,2.0,2,212,39.1727
4103,55,170.0,99.0,100.0,6,237,41.7647
358,55,30.0,20.0,50.0,6,246,33.3333
6052,340,720.0,509.0,54.0,0,95,29.3056
6051,339,125.0,93.75,9.0,0,95,25.0
6051,339,1050.0,788.0,80.0,0,95,24.9524
6051,339,375.0,281.25,28.0,0,95,25.0
6146,247,799.0,479.4,1.0,2,201,40.0
3685,54,60.0,32.0,200.0,6,331,46.6667
3686,54,150.0,91.0,500.0,6,331,39.3333
1185,100,75.0,56.25,100.0,1,56,25.0
30,325,1095.0,766.5,1.0,8,102,30.0
6376,446,270.0,202.5,100.0,2,122,25.0
6376,446,175.0,131.25,50.0,2,122,25.0
5087,446,199.0,149.0,50.0,2,122,25.1256
1887,55,150.0,99.0,100.0,6,246,34.0
2392,109,200.0,159.8,2.0,10,313,20.1
2392,109,300.0,224.4,3.0,10,313,25.2
2392,109,100.0,85.0,142.0,10,64,15.0
1585,537,95.0,85.5,30.0,2,121,10.0
1586,537,190.0,133.0,75.0,2,121,30.0
4714,782,286.0,214.5,550.0,10,138,25.0
3987,100,25.0,22.5,75.0,10,206,10.0
3990,306,52.0,44.2,40.0,10,153,15.0
3990,306,156.0,126.71,3.0,10,153,18.7756
3990,306,312.0,235.74,6.0,10,153,24.4423
3990,306,520.0,343.79,10.0,10,153,33.8865
934,608,449.0,336.75,30.0,2,122,25.0
2350,230,299.0,138.0,135.0,2,332,53.8462
2350,230,598.0,191.07,2.0,2,332,68.0485
2818,792,425.0,276.25,400.0,2,37,35.0
2818,792,225.0,225.0,200.0,2,37,0.0
3610,703,799.0,499.0,1.0,9,32,37.5469
4415,608,295.0,206.5,100.0,2,122,30.0
6455,424,215.0,172.0,135.0,2,332,20.0
6458,424,430.0,322.5,2.0,2,332,25.0
1173,55,40.0,27.0,50.0,6,267,32.5
2302,536,199.0,149.25,150.0,2,332,25.0
2301,536,398.0,238.8,2.0,2,332,40.0
3472,608,235.0,152.75,100.0,2,121,35.0
3485,608,120.0,110.0,50.0,2,121,8.33333
4970,306,109.0,79.0,150.0,8,166,27.5229
42,323,599.0,449.0,1.0,9,48,25.0417
3664,467,119.0,89.25,1.0,6,9,25.0
646,274,290.0,209.0,250.0,5,134,27.931
645,274,500.0,359.0,500.0,5,134,28.2
645,274,836.0,601.0,1.0,5,134,28.11
2117,57,358.0,282.9,2.0,2,122,20.9777
749,57,149.0,108.0,120.0,2,122,27.5168
749,57,120.0,104.4,100.0,2,122,13.0
749,57,179.0,152.0,150.0,2,122,15.0838
360,306,247.0,159.0,500.0,8,273,35.6275
5418,580,930.0,458.85,3.0,2,37,50.6613
5420,580,310.0,161.0,400.0,2,37,48.0645
5447,332,145.0,94.25,200.0,1,250,35.0
5445,332,435.0,282.75,3.0,1,250,35.0
2425,362,398.0,249.0,2.0,9,147,37.4372
5839,420,349.0,244.3,50.0,2,122,30.0
5370,326,184.0,99.0,350.0,8,234,46.1957
2314,339,80.0,72.0,50.0,2,122,10.0
2314,339,160.0,138.0,100.0,2,122,13.75
2314,339,225.0,168.75,200.0,2,122,25.0
6452,424,199.0,119.4,135.0,2,332,40.0
6378,446,395.0,296.0,60.0,2,122,25.0633
2688,598,150.0,109.0,1.0,9,22,27.3333
3265,51,139.0,89.0,1.0,2,30,35.9712
2198,476,599.0,411.0,6.0,2,120,31.3856
448,194,318.0,254.4,2.0,4,99,20.0
448,194,477.0,343.44,3.0,4,99,28.0
449,194,159.0,143.1,500.0,4,99,10.0
1897,276,510.0,362.7,6.0,8,102,28.8824
3390,276,85.0,65.0,50.0,8,102,23.5294
1897,276,170.0,123.5,2.0,8,102,27.3529
1897,276,340.0,244.4,4.0,8,102,28.1176
475,420,225.0,157.5,50.0,2,122,30.0
121,420,425.0,276.25,100.0,2,122,35.0
1456,701,700.0,432.25,2.0,2,8,38.25
1456,701,350.0,227.5,225.0,2,8,35.0
1456,701,700.0,432.25,2.0,2,8,38.25
5092,57,270.0,229.5,50.0,2,122,15.0
770,57,480.0,336.0,175.0,2,122,30.0
5237,259,450.0,323.73,2.0,2,294,28.06
5236,259,225.0,163.5,250.0,2,294,27.3333
5237,259,675.0,485.6,3.0,2,294,28.0593
6461,230,550.0,239.54,2.0,2,212,56.4473
6462,230,275.0,173.0,135.0,2,212,37.0909
3683,54,15.0,9.0,50.0,6,331,40.0
17,200,198.0,99.0,500.0,8,254,50.0
4784,446,995.0,746.25,1.0,2,122,25.0
4783,446,285.0,213.0,1.0,2,122,25.2632
767,335,650.0,398.0,400.0,2,290,38.7692
2299,536,199.0,149.0,150.0,2,332,25.1256
5692,411,3197.0,899.0,1.0,9,191,71.8799
4585,351,55.0,35.2,1.0,2,289,36.0
1685,55,600.0,345.0,1.0,6,246,42.5
1685,55,300.0,175.0,500.0,6,246,41.6667
1342,607,179.0,99.0,6.0,4,164,44.6927
5102,119,75.0,52.5,100.0,6,36,30.0
32,325,1499.0,1034.31,1.0,8,102,31.0
5088,446,790.0,552.51,2.0,2,122,30.062
5088,446,395.0,296.0,100.0,2,122,25.0633
1790,789,410.0,287.0,60.0,2,122,30.0
1790,789,820.0,545.3,2.0,2,122,33.5
1521,213,735.0,530.38,3.0,2,289,27.8395
1521,213,77.0,63.14,3.0,2,289,18.0
1521,213,245.0,200.9,10.0,2,289,18.0
3633,306,349.0,249.0,350.0,10,220,28.6533
919,306,29.0,25.0,30.0,10,220,13.7931
3633,306,174.0,115.0,6.0,8,54,33.908
2579,150,150.0,101.0,80.0,2,322,32.6667
4431,55,1250.0,750.0,500.0,6,246,40.0
2943,326,99.0,69.0,75.0,6,168,30.303
5343,290,275.0,165.0,250.0,2,122,40.0
6138,735,249.0,186.75,9.0,2,118,25.0
3901,349,999.0,709.5,60.0,0,95,28.979
3902,349,425.0,425.0,30.0,0,95,0.0
3900,349,1998.0,1362.24,2.0,0,95,31.8198
2300,57,600.0,474.0,800.0,2,290,21.0
2300,57,159.0,116.0,190.0,2,290,27.044
4836,326,99.0,69.0,60.0,6,168,30.303
5388,779,40.0,34.0,30.0,10,153,15.0
4185,55,229.0,149.0,1.0,6,236,34.9345
4185,55,115.0,80.0,500.0,6,236,30.4348
4434,326,99.0,69.0,75.0,6,168,30.303
5906,274,90.61,69.77,2.0,7,245,22.9997
4873,551,399.0,299.25,100.0,2,122,25.0
158,420,699.0,489.3,50.0,2,122,30.0
3992,306,156.0,126.71,3.0,10,153,18.7756
3992,306,312.0,235.74,6.0,10,153,24.4423
3992,306,520.0,343.79,10.0,10,153,33.8865
3992,306,52.0,44.2,40.0,10,153,15.0
4092,833,299.0,188.0,700.0,1,175,37.1237
3101,274,360.0,259.0,500.0,5,134,28.0556
1673,719,80.0,60.0,300.0,10,82,25.0
6000,274,109.0,79.0,250.0,5,134,27.5229
5999,274,193.0,139.0,500.0,5,208,27.9793
904,739,670.0,488.0,580.0,2,290,27.1642
905,739,275.0,234.0,340.0,2,290,14.9091
2919,88,100.0,62.0,4.0,2,201,38.0
3662,306,19.0,16.15,30.0,8,166,15.0
3662,306,95.0,58.83,5.0,8,166,38.0737
6351,608,240.0,168.0,90.0,2,122,30.0
1248,274,400.0,280.0,500.0,5,57,30.0
553,789,105.0,73.5,100.0,2,122,30.0
2532,743,165.0,118.5,3.0,10,60,28.1818
2532,743,55.0,42.0,200.0,10,60,23.6364
2563,604,345.0,241.5,75.0,2,122,30.0
2563,604,690.0,379.5,2.0,2,122,45.0
6004,433,199.0,149.0,1.0,4,314,25.1256
6214,182,449.0,301.0,300.0,2,290,32.9621
3637,326,245.0,139.0,500.0,8,254,43.2653
4298,326,490.0,249.0,2.0,8,254,49.1837
747,57,199.0,119.0,50.0,2,122,40.201
5489,247,119.0,83.0,8.0,2,226,30.2521
24,632,700.0,560.0,4.0,3,324,20.0
1451,632,950.0,665.0,2.0,3,324,30.0
1451,632,475.0,356.25,1.0,3,324,25.0
1451,632,175.0,140.0,250.0,3,324,20.0
1457,632,350.0,262.5,2.0,3,186,25.0
3009,707,280.0,182.0,1.0,2,11,35.0
2198,476,599.0,449.0,6.0,2,120,25.0417
5259,46,960.0,479.98,2.0,2,212,50.0021
5259,46,480.0,288.0,80.0,2,212,40.0
17,326,155.0,99.0,500.0,8,254,36.129
1918,326,310.0,182.38,2.0,8,254,41.1677
6138,735,249.0,186.75,9.0,2,118,25.0
1766,274,229.0,139.0,500.0,5,207,39.3013
1767,274,147.0,89.0,250.0,5,207,39.4558
195,328,425.0,375.0,340.0,2,290,11.7647
194,328,875.0,569.0,650.0,2,290,34.9714
194,328,225.0,169.0,180.0,2,290,24.8889
3530,536,185.0,111.0,100.0,2,122,40.0
3530,536,99.0,89.1,50.0,2,122,10.0
3528,536,555.0,316.35,3.0,2,122,43.0
5616,148,1099.0,699.0,1.0,9,79,36.3967
5489,247,119.0,77.35,8.0,2,226,35.0
1217,274,666.0,479.0,1.0,5,131,28.0781
1543,437,197.0,120.5,250.0,2,294,38.8325
1543,437,394.0,241.0,2.0,2,294,38.8325
4497,433,139.0,99.0,1.0,4,216,28.777
4630,325,125.0,90.0,250.0,8,279,28.0
5548,148,799.0,349.0,3.0,9,74,56.3204
2348,294,1840.0,1196.0,1.0,2,291,35.0
3821,343,185.0,138.75,150.0,6,246,25.0
1199,343,450.0,405.0,450.0,6,55,10.0
4589,325,1799.0,1349.25,1.0,8,102,25.0
1460,701,215.0,172.0,120.0,2,8,20.0
1458,701,350.0,227.5,225.0,2,8,35.0
1459,701,430.0,326.8,2.0,2,8,24.0
1460,701,430.0,326.8,2.0,2,8,24.0
3473,640,135.0,101.25,50.0,2,212,25.0
5348,443,610.0,396.5,50.0,2,122,35.0
163,420,400.0,300.0,2.0,2,201,25.0
4036,604,675.0,506.0,250.0,2,156,25.037
4999,274,166.0,119.0,250.0,5,134,28.3133
2006,818,275.0,165.0,200.0,2,332,40.0
2000,818,550.0,330.0,2.0,2,332,40.0
2272,265,320.0,149.0,1.0,9,330,53.4375
284,815,598.0,325.6,2.0,2,122,45.5518
3666,815,299.0,185.0,150.0,2,122,38.1271
3298,767,279.0,129.0,125.0,2,31,53.7634
1092,458,225.0,149.0,1.0,4,45,33.7778
3093,274,1056.0,759.0,1.0,5,134,28.125
3091,274,277.0,199.0,250.0,5,134,28.1588
3092,274,541.0,389.0,500.0,5,134,28.0961
3771,420,180.0,120.6,6.0,2,226,33.0
5262,46,170.0,127.5,300.0,2,306,25.0
4385,274,181.0,99.0,250.0,5,207,45.3039
4384,274,608.0,369.0,1.0,5,207,39.3092
4384,274,328.0,199.0,500.0,5,207,39.3293
1231,274,266.0,191.0,500.0,5,131,28.1955
1227,274,151.0,109.0,250.0,5,131,27.8146
6413,536,225.0,157.5,150.0,2,332,30.0
2814,476,349.0,261.0,3.0,2,118,25.2149
753,57,620.0,421.0,900.0,2,156,32.0968
4382,274,1086.0,659.0,1.0,5,207,39.3186
4382,274,592.0,359.0,500.0,5,207,39.3581
4382,274,328.0,199.0,250.0,5,207,39.3293
5000,274,151.0,109.0,250.0,5,134,27.8146
5000,274,275.0,198.0,500.0,5,134,28.0
4636,349,798.0,559.68,2.0,0,95,29.8647
4636,349,2398.0,1559.04,2.0,0,95,34.9858
4633,349,399.0,291.5,22.0,0,95,26.9424
4637,349,1199.0,812.0,62.0,0,95,32.2769
3171,476,579.0,388.0,2.0,2,118,32.9879
4175,55,898.0,544.0,2.0,10,172,39.4209
4175,55,449.0,295.0,500.0,10,172,34.2984
4837,743,55.0,42.0,200.0,10,60,23.6364
4837,743,165.0,118.5,3.0,10,60,28.1818
4416,341,180.0,128.0,100.0,2,121,28.8889
4416,341,95.0,85.0,50.0,2,122,10.5263
3934,436,295.0,199.0,50.0,8,182,32.5424
573,274,842.0,511.0,1.0,5,207,39.3112
573,274,459.0,279.0,500.0,5,207,39.2157
573,274,229.0,119.0,250.0,5,207,48.0349
463,815,130.0,118.3,100.0,2,290,9.0
462,815,499.0,354.29,300.0,2,290,29.0
463,815,999.0,599.4,1.0,2,290,40.0
463,815,249.0,219.0,200.0,2,290,12.0482
744,57,199.0,145.0,200.0,2,294,27.1357
4500,213,998.0,703.12,2.0,2,289,29.5471
3278,213,499.0,374.0,50.0,2,289,25.0501
3276,213,499.0,449.0,50.0,2,289,10.02
4499,213,998.0,844.12,2.0,2,289,15.4188
4170,358,149.0,99.0,250.0,10,249,33.557
3710,274,1458.0,1049.0,1.0,5,132,28.0521
3697,274,763.0,549.0,500.0,5,132,28.0472
3709,274,429.0,309.0,250.0,5,132,27.972
5998,274,235.0,169.0,250.0,5,134,28.0851
2971,743,25.0,21.0,75.0,10,75,16.0
2971,743,100.0,73.74,4.0,10,75,26.26
1791,41,338.0,249.0,500.0,9,327,26.3314
157,420,250.0,167.5,12.0,2,226,33.0
3656,306,95.0,58.83,5.0,8,166,38.0737
3656,306,19.0,16.15,30.0,8,166,15.0
5828,779,300.0,225.0,6.0,10,75,25.0
5828,779,50.0,45.0,75.0,10,75,10.0
3547,743,99.0,69.0,200.0,10,227,30.303
3547,743,198.0,135.0,2.0,10,227,31.8182
3547,743,297.0,200.01,3.0,10,227,32.6566
3547,743,594.0,396.0,6.0,10,227,33.3333
1736,581,630.0,392.01,3.0,2,212,37.7762
1736,581,210.0,168.0,150.0,2,212,20.0
1736,581,420.0,298.67,2.0,2,212,28.8881
4646,743,85.0,49.0,100.0,10,82,42.3529
4646,743,170.0,90.0,2.0,10,82,47.0588
5228,424,199.0,119.4,135.0,2,332,40.0
1652,419,199.0,125.5,50.0,2,122,36.9347
2632,226,69.0,63.0,100.0,2,159,8.69565
2632,226,195.0,159.9,300.0,2,159,18.0
2632,226,135.0,93.0,200.0,2,159,31.1111
2633,226,305.0,228.75,500.0,2,159,25.0
82,319,1499.0,1499.0,2.0,9,187,0.0
3301,230,225.0,144.0,120.0,2,212,36.0
3301,230,450.0,216.0,2.0,2,212,52.0
3203,536,99.0,89.1,50.0,2,122,10.0
3203,536,199.0,149.0,100.0,2,122,25.1256
3203,536,325.0,227.5,200.0,2,122,30.0
5247,46,280.0,202.0,154.0,2,212,27.8571
5257,46,560.0,296.25,2.0,2,212,47.0982
4372,705,195.0,126.75,150.0,2,332,35.0
4372,705,585.0,292.49,3.0,2,332,50.0017
6460,230,275.0,173.0,135.0,2,212,37.0909
6459,230,550.0,212.93,2.0,2,212,61.2855
3563,274,360.0,259.0,500.0,5,131,28.0556
6350,608,99.0,74.25,50.0,2,122,25.0
6350,608,225.0,157.5,100.0,2,122,30.0
4929,443,895.0,581.75,50.0,2,122,35.0
597,91,599.0,366.5,1.0,0,16,38.8147
2404,678,319.0,188.21,1.0,2,163,41.0
6484,446,735.0,551.25,50.0,2,122,25.0
974,306,285.0,195.0,500.0,8,130,31.5789
163,420,400.0,300.0,2.0,2,201,25.0
3770,420,180.0,120.6,6.0,2,226,33.0
675,150,999.0,749.25,1.0,2,108,25.0
3837,693,250.0,175.0,300.0,6,301,30.0
13,436,189.0,119.0,50.0,8,182,37.037
470,436,378.0,226.1,2.0,8,182,40.1852
5785,611,325.0,179.0,10.0,9,73,44.9231
5115,274,346.0,249.0,500.0,5,208,28.0347
906,739,229.0,165.0,190.0,2,290,27.9476
3094,274,1403.0,1009.0,1.0,5,134,28.0827
3094,274,374.0,269.0,250.0,5,134,28.0749
3095,274,722.0,519.0,500.0,5,134,28.1163
1250,274,345.0,241.5,500.0,5,57,30.0
205,57,159.0,116.0,190.0,2,290,27.044
6028,433,429.0,299.0,1.0,4,314,30.303
3730,274,791.0,569.0,1.0,5,132,28.0657
160,420,995.0,656.7,12.0,2,118,34.0
1239,119,75.0,52.5,100.0,6,36,30.0
1239,119,40.0,28.0,50.0,6,36,30.0
1238,119,150.0,103.42,2.0,6,36,31.0533
1676,719,80.0,60.0,300.0,10,82,25.0
4194,693,300.0,210.0,250.0,6,239,30.0
5124,268,399.0,319.2,50.0,2,256,20.0
5127,268,650.0,422.5,100.0,2,256,35.0
3718,274,2919.0,2099.0,1.0,5,132,28.0918
3717,274,1528.0,1099.0,500.0,5,132,28.0759
3719,274,791.0,569.0,250.0,5,132,28.0657
61,815,699.0,440.0,30.0,2,122,37.0529
61,815,1398.0,774.4,2.0,2,122,44.6066
164,420,800.0,600.0,3.0,2,201,25.0
6055,551,899.0,629.3,50.0,2,122,30.0
5164,146,160.0,120.0,80.0,2,322,25.0
5164,146,320.0,223.99,2.0,2,322,30.0031
5164,146,480.0,288.0,3.0,2,322,40.0
3060,642,149.0,79.0,3.0,4,103,46.9799
4918,687,399.0,271.0,1.0,2,307,32.0802
5454,387,360.0,216.0,220.0,2,212,40.0
469,276,85.0,65.0,50.0,8,102,23.5294
1894,276,170.0,123.5,2.0,8,102,27.3529
1894,276,340.0,244.4,4.0,8,102,28.1176
1894,276,510.0,362.7,6.0,8,102,28.8824
3061,642,199.0,99.0,5.0,4,103,50.2513
4721,587,375.0,262.5,150.0,2,122,30.0
3756,811,95.0,66.5,150.0,8,225,30.0
5414,491,295.0,206.5,6.0,2,201,30.0
5249,46,265.0,198.0,154.0,2,212,25.283
5419,580,220.0,121.0,250.0,2,37,45.0
3220,792,249.0,186.75,17.0,2,200,25.0
3236,510,495.0,321.0,4.0,2,201,35.1515
3829,462,249.0,158.0,40.0,0,15,36.5462
925,462,498.0,309.68,2.0,0,15,37.8153
775,57,115.0,83.0,50.0,2,122,27.8261
4758,608,240.0,180.0,90.0,2,122,25.0
5984,473,660.0,445.5,4.0,8,176,32.5
5984,473,495.0,334.12,3.0,8,176,32.501
5984,473,165.0,148.5,300.0,8,176,10.0
2069,241,60.0,43.8,6.0,2,118,27.0
4369,581,500.0,374.14,2.0,2,212,25.172
4369,581,750.0,486.35,3.0,2,212,35.1533
4369,581,250.0,212.0,150.0,2,212,15.2
4557,765,20.0,17.0,45.0,10,61,15.0
4557,765,50.0,30.0,105.0,10,61,40.0
4557,765,30.0,25.5,70.0,10,61,15.0
2412,119,50.0,42.5,200.0,6,78,15.0
2411,119,100.0,67.0,2.0,6,78,33.0
2920,420,199.0,149.25,120.0,2,37,25.0
2920,420,99.0,74.25,60.0,2,37,25.0
772,57,350.0,210.0,120.0,2,122,40.0
3559,55,100.0,75.0,500.0,6,301,25.0
3285,571,279.0,199.0,250.0,2,294,28.6738
1247,274,355.0,248.5,500.0,5,57,30.0
2903,13,25.0,25.0,60.0,10,44,0.0
2904,13,100.0,75.0,4.0,10,44,25.0
3436,492,299.0,104.65,30.0,2,201,65.0
1887,55,375.0,245.0,250.0,6,246,34.6667
4459,611,120.0,79.0,5.0,4,46,34.1667
4182,358,119.0,75.0,50.0,2,304,36.9748
5077,119,56.0,39.2,100.0,6,36,30.0
5076,119,112.0,77.22,2.0,6,36,31.0536
128,420,585.0,421.2,29.0,2,120,28.0
1581,274,245.0,119.0,250.0,5,207,51.4286
1581,274,971.0,589.0,1.0,5,207,39.3409
1581,274,493.0,299.0,500.0,5,207,39.3509
2942,811,119.0,75.0,180.0,8,282,36.9748
2593,735,299.0,209.3,3.0,2,201,30.0
3098,274,628.0,451.0,500.0,5,134,28.1847
3100,274,305.0,219.0,250.0,5,134,28.1967
3100,274,597.0,429.0,500.0,5,208,28.1407
165,420,800.0,592.0,3.0,2,201,26.0
3700,274,429.0,309.0,250.0,5,132,27.972
3699,274,1458.0,1049.0,1.0,5,132,28.0521
3698,274,763.0,549.0,500.0,5,132,28.0472
4173,593,149.0,119.2,250.0,10,172,20.0
4572,146,240.0,144.0,3.0,2,322,40.0
4572,146,160.0,112.0,2.0,2,322,30.0
4572,146,80.0,64.0,100.0,2,322,20.0
5086,446,275.0,206.25,50.0,2,122,25.0
320,457,1095.0,549.0,1.0,9,187,49.863
3880,13,280.0,187.6,1.0,6,236,33.0
224,57,180.0,131.0,120.0,2,291,27.2222
1979,326,249.0,99.0,300.0,10,171,60.241
4645,743,85.0,49.0,100.0,10,82,42.3529
4645,743,170.0,90.0,2.0,10,82,47.0588
1485,225,105.0,78.75,4.0,2,201,25.0
6021,433,229.0,149.0,1.0,4,314,34.9345
380,396,275.0,206.25,340.0,2,290,25.0
1735,442,598.0,285.03,2.0,2,212,52.3361
1735,442,299.0,194.35,200.0,2,212,35.0
3212,420,500.0,375.0,3.0,2,201,25.0
2593,735,299.0,224.0,3.0,2,201,25.0836
150,420,750.0,562.5,15.0,2,120,25.0
761,57,270.0,197.0,200.0,2,122,27.037
760,57,540.0,366.66,2.0,2,122,32.1
3391,632,250.0,187.5,1.0,3,324,25.0
25,632,500.0,325.0,2.0,3,324,35.0
4356,420,799.0,599.25,30.0,2,122,25.0
1920,326,190.0,120.08,2.0,8,254,36.8
1914,326,95.0,65.0,250.0,8,254,31.5789
4058,153,135.0,114.75,30.0,2,226,15.0
515,559,350.0,262.5,150.0,10,144,25.0
5084,446,375.0,281.25,100.0,2,122,25.0
84,57,199.0,138.0,120.0,2,37,30.6533
5855,57,398.0,256.85,2.0,2,37,35.4648
6382,536,275.0,225.5,150.0,2,332,18.0
6381,536,550.0,330.0,2.0,2,332,40.0
755,57,240.0,175.0,200.0,2,122,27.0833
1544,259,225.0,163.5,250.0,2,294,27.3333
6482,420,899.0,629.3,50.0,2,122,30.0
5856,57,1100.0,703.04,2.0,2,37,36.0873
111,57,550.0,379.0,190.0,2,37,31.0909
207,236,125.0,100.0,90.0,2,122,20.0
207,236,250.0,175.0,2.0,2,122,30.0
207,236,55.0,52.8,30.0,2,122,4.0
5346,443,95.0,61.75,50.0,2,122,35.0
4573,341,189.0,128.0,100.0,2,121,32.2751
4573,341,95.0,85.5,50.0,2,122,10.0
1296,121,398.0,292.53,2.0,1,128,26.5
1296,121,199.0,149.25,1.0,1,128,25.0
4761,339,80.0,66.0,50.0,2,122,17.5
4761,339,135.0,104.0,100.0,2,122,22.963
4761,339,270.0,194.13,2.0,2,122,28.1
4413,449,495.0,371.0,80.0,2,122,25.0505
1095,276,49.0,29.0,75.0,1,269,40.8163
5163,476,349.0,261.0,7.0,2,201,25.2149
4289,692,40.0,29.0,90.0,4,100,27.5
148,420,650.0,487.5,3.0,2,201,25.0
5801,719,105.0,74.81,3.0,1,128,28.7524
5798,719,35.0,26.25,180.0,1,128,25.0
5088,446,265.0,198.75,50.0,2,122,25.0
1978,326,249.0,99.0,300.0,10,171,60.241
4059,153,250.0,212.5,30.0,2,120,15.0
4059,153,95.0,71.0,10.0,2,120,25.2632
289,284,130.0,97.5,400.0,10,136,25.0
1249,274,355.0,248.5,500.0,5,57,30.0
2491,608,225.0,168.75,35.0,2,122,25.0
2474,684,250.0,137.5,120.0,2,212,45.0
2472,684,500.0,250.0,2.0,2,212,50.0
5251,46,265.0,185.5,154.0,2,212,30.0
3536,693,89.0,89.0,150.0,10,44,0.0
3536,693,267.0,200.25,3.0,10,44,25.0
5125,268,399.0,319.2,50.0,2,256,20.0
5128,268,650.0,422.5,100.0,2,256,35.0
883,274,527.0,379.0,500.0,5,208,28.0835
3018,397,60.0,36.0,20.0,6,331,40.0
2500,661,49.0,39.0,12.0,4,164,20.4082
2500,661,98.0,58.0,2.0,4,164,40.8163
3314,294,499.0,374.25,4.0,2,291,25.0
661,55,195.0,137.0,1.0,6,26,29.7436
657,55,390.0,270.0,2.0,6,26,30.7692
4912,687,225.0,148.5,2.0,2,160,34.0
774,57,230.0,167.0,50.0,2,122,27.3913
1749,206,220.0,165.0,50.0,2,332,25.0
3535,693,89.0,89.0,150.0,10,44,0.0
3535,693,267.0,200.25,3.0,10,44,25.0
860,581,250.0,216.0,150.0,2,212,13.6
860,581,500.0,384.0,2.0,2,212,23.2
860,581,750.0,504.01,3.0,2,212,32.7987
4335,55,400.0,300.0,100.0,6,246,25.0
2884,789,600.0,405.0,402.0,2,122,32.5
2883,789,90.0,76.5,30.0,2,122,15.0
2883,789,150.0,105.0,60.0,2,122,30.0
2883,789,300.0,199.5,2.0,2,122,33.5
2531,57,450.0,373.5,650.0,2,290,17.0
2780,274,1205.0,731.0,1.0,5,207,39.3361
2780,274,658.0,399.0,500.0,5,207,39.3617
2780,274,312.0,129.0,250.0,5,207,58.6538
5333,233,380.0,285.0,2.0,2,332,25.0
5333,233,190.0,142.5,150.0,2,332,25.0
3716,274,763.0,549.0,500.0,5,132,28.0472
3714,274,429.0,309.0,250.0,5,132,27.972
3715,274,1458.0,1049.0,1.0,5,132,28.0521
4458,611,408.0,249.0,25.0,4,46,38.9706
3121,230,999.0,749.25,100.0,2,106,25.0
2008,420,295.0,221.25,4.0,2,201,25.0
3375,397,195.0,117.0,100.0,6,267,40.0
832,420,250.0,175.0,100.0,2,122,30.0
6171,735,199.0,149.25,6.0,2,201,25.0
4731,339,170.0,122.5,0.0,2,118,27.9412
1087,274,248.0,179.0,250.0,5,134,27.8226
1903,55,80.0,45.0,100.0,6,36,43.75
3693,274,291.0,279.0,500.0,5,132,4.12371
3693,274,207.0,149.0,250.0,5,132,28.0193
4643,811,119.0,75.0,180.0,8,282,36.9748
285,358,189.0,129.0,500.0,2,11,31.746
283,358,378.0,219.3,2.0,2,11,41.9841
440,396,200.0,140.0,200.0,2,290,30.0
111,57,200.0,146.0,50.0,2,37,27.0
1743,679,299.0,179.4,225.0,2,332,40.0
4994,679,598.0,358.8,2.0,2,332,40.0
5934,274,542.0,329.0,1.0,5,207,39.2989
